"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 15 09:29:51 GMT 2024","Sun Sep 15 09:29:53 GMT 2024","1176","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testCreateBudgetsAndCorrectForOverspending","testCreateBudgetsAndCorrectForOverspending","TC_06.000.03 Validate create budgets with 'Add an amount every period and correct for overspending'"
"passed","Sun Sep 15 09:30:30 GMT 2024","Sun Sep 15 09:30:31 GMT 2024","519","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testErrorMessageIncorrectPassword","testErrorMessageIncorrectPassword","TC_02.002.01 Validate Error Message for Incorrect Password"
"passed","Sun Sep 15 09:30:41 GMT 2024","Sun Sep 15 09:30:42 GMT 2024","621","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testSuccessfulLoginWithCorrectCredentials","testSuccessfulLoginWithCorrectCredentials","TC_02.001.01 Validate Successful Login with Correct Credentials"
"passed","Sun Sep 15 09:29:32 GMT 2024","Sun Sep 15 09:29:33 GMT 2024","363","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testRegistrationWithMissingEmail","testRegistrationWithMissingEmail","TC_01.002.01 Validate Registration with Missing Email"
"passed","Sun Sep 15 09:30:03 GMT 2024","Sun Sep 15 09:30:04 GMT 2024","1595","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testCreateNewBills","testCreateNewBills",""
"unknown","Sun Sep 15 09:29:18 GMT 2024","Sun Sep 15 09:29:18 GMT 2024","0","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testErrorMessageEmptyEmailAndPassword","testErrorMessageEmptyEmailAndPassword","TC_02.002.05 Validate Error Message for Empty Email and Password"
"passed","Sun Sep 15 09:29:21 GMT 2024","Sun Sep 15 09:29:22 GMT 2024","768","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testDifferentPasswordsInConfirmationField","testDifferentPasswordsInConfirmationField","TC_01.002.05 Validate Different Passwords in Confirmation Field"
"passed","Sun Sep 15 09:30:00 GMT 2024","Sun Sep 15 09:30:00 GMT 2024","347","Surefire suite","Surefire test","test.LoggingOutTest","test.LoggingOutTest","testRedirectLoginForAuthenticatedPagesAfterLogout","testRedirectLoginForAuthenticatedPagesAfterLogout","TC_03.001.02 Validate Redirect to Login for Authenticated Pages After Logout"
"passed","Sun Sep 15 09:29:30 GMT 2024","Sun Sep 15 09:29:30 GMT 2024","20","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testPlaceholderPasswordConfirmText","testPlaceholderPasswordConfirmText","TC_01.005.03 Validate Placeholder Password Confirm Text"
"passed","Sun Sep 15 09:29:34 GMT 2024","Sun Sep 15 09:29:34 GMT 2024","356","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testRegistrationWithMissingPasswordAgain","testRegistrationWithMissingPasswordAgain","TC_01.002.04 Validate Registration with Missing Password (Again)"
"unknown","Sun Sep 15 09:29:18 GMT 2024","Sun Sep 15 09:29:18 GMT 2024","0","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testPasswordMissingNumber","testPasswordMissingNumber","TC_01.003.03 Validate Password Missing Number"
"passed","Sun Sep 15 09:29:54 GMT 2024","Sun Sep 15 09:29:54 GMT 2024","365","Surefire suite","Surefire test","test.LoggingOutTest","test.LoggingOutTest","testClearingLocalStorageOnLogout","testClearingLocalStorageOnLogout","TC_03.002.02 Validate Clearing Local Storage on Logout"
"passed","Sun Sep 15 09:30:39 GMT 2024","Sun Sep 15 09:30:39 GMT 2024","20","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testPlaceholderPasswordText","testPlaceholderPasswordText","TC_02.005.02 Validate Placeholder Password Text"
"passed","Sun Sep 15 09:30:35 GMT 2024","Sun Sep 15 09:30:37 GMT 2024","2024","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testLoggingNewPasswordAfterChangingPassword","testLoggingNewPasswordAfterChangingPassword","TC_02.003.05 Validate Logging New Password After Changing Password"
"passed","Sun Sep 15 09:29:35 GMT 2024","Sun Sep 15 09:29:36 GMT 2024","736","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testSuccessfulAccountRegistration","testSuccessfulAccountRegistration","TC_01.001.01 Validate Successful Account Registration"
"passed","Sun Sep 15 09:29:18 GMT 2024","Sun Sep 15 09:29:19 GMT 2024","460","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testAcceptingSpacesInputFields","testAcceptingSpacesInputFields","TC_01.007.01 Validate Accepting Spaces in Input Fields"
"passed","Sun Sep 15 09:29:37 GMT 2024","Sun Sep 15 09:29:38 GMT 2024","933","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testCreateValidBudgets","testCreateValidBudgets","06.000.01 Validate creation of a new budget"
"passed","Sun Sep 15 09:30:29 GMT 2024","Sun Sep 15 09:30:30 GMT 2024","887","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testBrowserBackButtonInLogout","testBrowserBackButtonInLogout","TC_02.006.02 Validate Browser Back Button in Logout"
"unknown","Sun Sep 15 09:29:18 GMT 2024","Sun Sep 15 09:29:18 GMT 2024","0","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testPasswordMissingSpecialCharacter","testPasswordMissingSpecialCharacter","TC_01.003.02 Validate Password Missing Special Character"
"unknown","Sun Sep 15 09:29:18 GMT 2024","Sun Sep 15 09:29:18 GMT 2024","0","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testAttemptRegisterWithoutAgreeingTerms","testAttemptRegisterWithoutAgreeingTerms","TC_01.007.03 Validate Attempt to Register Without Agreeing to Terms"
"unknown","Sun Sep 15 09:29:18 GMT 2024","Sun Sep 15 09:29:18 GMT 2024","0","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testErrorMessageEmptyEmail","testErrorMessageEmptyEmail","TC_02.002.03 Validate Error Message for Empty Email"
"unknown","Sun Sep 15 09:29:18 GMT 2024","Sun Sep 15 09:29:18 GMT 2024","0","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testAccountLockoutAfterMultipleFailedAttempts","testAccountLockoutAfterMultipleFailedAttempts","TC_02.002.06 Validate Account Lockout After Multiple Failed Attempts"
"passed","Sun Sep 15 09:29:46 GMT 2024","Sun Sep 15 09:29:48 GMT 2024","1850","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testChangeBudgetByFixedAmount","testChangeBudgetByFixedAmount","TC_06.001.03 Validate change budget by 'Set a fixed amount every period'"
"passed","Sun Sep 15 09:29:55 GMT 2024","Sun Sep 15 09:29:56 GMT 2024","239","Surefire suite","Surefire test","test.LoggingOutTest","test.LoggingOutTest","testClearingSessionCookieOnLogout","testClearingSessionCookieOnLogout","TC_03.002.01 Validate Clearing Session Cookie on Logout"
"passed","Sun Sep 15 09:29:30 GMT 2024","Sun Sep 15 09:29:30 GMT 2024","26","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testPlaceholderPasswordText","testPlaceholderPasswordText","TC_01.005.02 Validate Placeholder Password Text"
"passed","Sun Sep 15 09:30:27 GMT 2024","Sun Sep 15 09:30:28 GMT 2024","981","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testBrowserBackButtonInLogin","testBrowserBackButtonInLogin","TC_02.006.01 Validate Browser Back Button in Login"
"passed","Sun Sep 15 09:29:26 GMT 2024","Sun Sep 15 09:29:27 GMT 2024","446","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testPasswordSecurityFeature","testPasswordSecurityFeature","TC_01.004.01 Validate the 'Verify the Password Security' Feature"
"passed","Sun Sep 15 09:30:38 GMT 2024","Sun Sep 15 09:30:38 GMT 2024","105","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testPasswordToggleVisibility","testPasswordToggleVisibility","TC_02.003.01 Validate Password Toggle Visibility"
"passed","Sun Sep 15 09:30:32 GMT 2024","Sun Sep 15 09:30:32 GMT 2024","137","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testForgotPasswordFunctionality","testForgotPasswordFunctionality","TC_02.003.02 Validate 'Forgot Password?' Functionality"
"passed","Sun Sep 15 09:29:27 GMT 2024","Sun Sep 15 09:29:27 GMT 2024","25","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testPasswordSecurityIsSelectedByDefault","testPasswordSecurityIsSelectedByDefault","TC_01.004.02 Validate 'Verify Password Security' is Selected by Default"
"unknown","Sun Sep 15 09:29:18 GMT 2024","Sun Sep 15 09:29:18 GMT 2024","0","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testErrorMessageEmptyPassword","testErrorMessageEmptyPassword","TC_02.002.04 Validate Error Message for Empty Password"
"passed","Sun Sep 15 09:29:33 GMT 2024","Sun Sep 15 09:29:33 GMT 2024","340","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testRegistrationWithMissingPassword","testRegistrationWithMissingPassword","TC_01.002.03 Validate Registration with Missing Password"
"passed","Sun Sep 15 09:29:39 GMT 2024","Sun Sep 15 09:29:41 GMT 2024","2002","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testBudgetAddInvalidAmount","testBudgetAddInvalidAmount","06.001.02 Add invalid amount"
"passed","Sun Sep 15 09:30:15 GMT 2024","Sun Sep 15 09:30:17 GMT 2024","1897","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatDailyAndCheckNextExpectedMatch","testSetBillToRepeatDailyAndCheckNextExpectedMatch",""
"passed","Sun Sep 15 09:29:23 GMT 2024","Sun Sep 15 09:29:23 GMT 2024","450","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testDuplicateEmailRegistrationAttempt","testDuplicateEmailRegistrationAttempt","TC_01.007.02 Validate Duplicate Email Registration Attempt"
"passed","Sun Sep 15 09:29:24 GMT 2024","Sun Sep 15 09:29:24 GMT 2024","118","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testPasswordMasking","testPasswordMasking","TC_01.005.04 Validate Password Masking "
"passed","Sun Sep 15 09:30:08 GMT 2024","Sun Sep 15 09:30:10 GMT 2024","1905","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatQuarterlyAndCheckNextExpectedMatch","testSetBillToRepeatQuarterlyAndCheckNextExpectedMatch",""
"passed","Sun Sep 15 09:29:31 GMT 2024","Sun Sep 15 09:29:32 GMT 2024","610","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testRegisteringKeyboardKeysUse","testRegisteringKeyboardKeysUse","TC_01.006.01 Validate Registering Keyboard Keys Use"
"passed","Sun Sep 15 09:30:05 GMT 2024","Sun Sep 15 09:30:07 GMT 2024","1629","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testCheckingTheDateBillsRepeatsMonthlyAndCheckNextExpectedMatch","testCheckingTheDateBillsRepeatsMonthlyAndCheckNextExpectedMatch",""
"passed","Sun Sep 15 09:30:18 GMT 2024","Sun Sep 15 09:30:20 GMT 2024","1922","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatEveryHalfYearAndCheckNextExpectedMatch","testSetBillToRepeatEveryHalfYearAndCheckNextExpectedMatch",""
"passed","Sun Sep 15 09:29:24 GMT 2024","Sun Sep 15 09:29:25 GMT 2024","763","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testPasswordMeetsAllRequirements","testPasswordMeetsAllRequirements","TC_01.003.04 Validate Password Meets All Requirements"
"passed","Sun Sep 15 09:29:29 GMT 2024","Sun Sep 15 09:29:29 GMT 2024","26","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testPlaceholderEmailText","testPlaceholderEmailText","TC_01.005.01 Validate Placeholder Email Text"
"passed","Sun Sep 15 09:30:40 GMT 2024","Sun Sep 15 09:30:41 GMT 2024","970","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testRememberMeOption","testRememberMeOption","TC_02.001.02 Validate 'Remember Me' Option"
"passed","Sun Sep 15 09:30:39 GMT 2024","Sun Sep 15 09:30:39 GMT 2024","18","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testPlaceholderEmailText","testPlaceholderEmailText","TC_02.005.01 Validate Placeholder Email Text"
"passed","Sun Sep 15 09:29:58 GMT 2024","Sun Sep 15 09:29:59 GMT 2024","411","Surefire suite","Surefire test","test.LoggingOutTest","test.LoggingOutTest","testLogoutAndBrowserBackButton","testLogoutAndBrowserBackButton","TC_03.004.01 Validate Logout and Browser Back Button"
"passed","Sun Sep 15 09:30:11 GMT 2024","Sun Sep 15 09:30:13 GMT 2024","1894","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatYearlyAndCheckExpectedMonthlyCosts","testSetBillToRepeatYearlyAndCheckExpectedMonthlyCosts",""
"passed","Sun Sep 15 09:30:33 GMT 2024","Sun Sep 15 09:30:35 GMT 2024","2140","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testNoLoggingAfterChangingPassword","testNoLoggingAfterChangingPassword","TC_02.003.04 Validate No Logging Old Password After Changing Password"
"passed","Sun Sep 15 09:30:42 GMT 2024","Sun Sep 15 09:30:43 GMT 2024","541","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testTabAndEnterKeyboardKeys","testTabAndEnterKeyboardKeys","TC_02.004.01 Validate Tab and Enter Keyboard Keys"
"passed","Sun Sep 15 09:30:21 GMT 2024","Sun Sep 15 09:30:23 GMT 2024","1881","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatWeeklyAndCheckNextExpectedMatch","testSetBillToRepeatWeeklyAndCheckNextExpectedMatch",""
"passed","Sun Sep 15 09:29:28 GMT 2024","Sun Sep 15 09:29:28 GMT 2024","448","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testPasswordTooShort","testPasswordTooShort","TC_01.003.01 Validate Password Too Short"
