"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 29 08:05:46 GMT 2024","Thu Aug 29 08:05:47 GMT 2024","1150","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testRememberMeOption","testRememberMeOption","TC_01.001.09 Validate 'Remember Me' Option"
"passed","Thu Aug 29 08:05:36 GMT 2024","Thu Aug 29 08:05:37 GMT 2024","1062","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testCreateBudgetByAddAmountEveryPeriod","testCreateBudgetByAddAmountEveryPeriod","TC_06.000.02 Validate create budget with 'Add an amount every period'"
"passed","Thu Aug 29 08:05:50 GMT 2024","Thu Aug 29 08:05:50 GMT 2024","484","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testTabAndEnterKeyboardKeys","testTabAndEnterKeyboardKeys","TC_01.001.11 Validate Tab and Enter Keyboard Keys"
"passed","Thu Aug 29 08:06:09 GMT 2024","Thu Aug 29 08:06:11 GMT 2024","2139","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatDailyAndCheckNextExpectedMatch","testSetBillToRepeatDailyAndCheckNextExpectedMatch",""
"unknown","Thu Aug 29 08:05:19 GMT 2024","Thu Aug 29 08:05:19 GMT 2024","0","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testErrorMessageEmptyEmailAndPassword","testErrorMessageEmptyEmailAndPassword","TC_01.001.06 Validate Error Message for Empty Email and Password"
"passed","Thu Aug 29 08:05:44 GMT 2024","Thu Aug 29 08:05:44 GMT 2024","150","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testForgotPasswordFunctionality","testForgotPasswordFunctionality","TC_01.001.10 Validate 'Forgot Password?' Functionality"
"passed","Thu Aug 29 08:06:02 GMT 2024","Thu Aug 29 08:06:04 GMT 2024","2342","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatYearlyAndCheckExpectedMonthlyCosts","testSetBillToRepeatYearlyAndCheckExpectedMonthlyCosts",""
"passed","Thu Aug 29 08:06:16 GMT 2024","Thu Aug 29 08:06:18 GMT 2024","2002","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatWeeklyAndCheckNextExpectedMatch","testSetBillToRepeatWeeklyAndCheckNextExpectedMatch",""
"passed","Thu Aug 29 08:05:55 GMT 2024","Thu Aug 29 08:05:57 GMT 2024","1780","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testCheckingTheDateBillsRepeatsMonthlyAndCheckNextExpectedMatch","testCheckingTheDateBillsRepeatsMonthlyAndCheckNextExpectedMatch",""
"unknown","Thu Aug 29 08:05:19 GMT 2024","Thu Aug 29 08:05:19 GMT 2024","0","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testErrorMessageEmptyPassword","testErrorMessageEmptyPassword","TC_01.001.05 Validate Error Message for Empty Password"
"passed","Thu Aug 29 08:05:43 GMT 2024","Thu Aug 29 08:05:43 GMT 2024","562","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testErrorMessageNonExistentEmail","testErrorMessageNonExistentEmail","TC_01.001.03 Validate Error Message for Non-Existent Email"
"passed","Thu Aug 29 08:05:52 GMT 2024","Thu Aug 29 08:05:53 GMT 2024","1730","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testCreateNewBills","testCreateNewBills",""
"passed","Thu Aug 29 08:05:58 GMT 2024","Thu Aug 29 08:06:00 GMT 2024","2035","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatQuarterlyAndCheckNextExpectedMatch","testSetBillToRepeatQuarterlyAndCheckNextExpectedMatch",""
"passed","Thu Aug 29 08:05:31 GMT 2024","Thu Aug 29 08:05:31 GMT 2024","356","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testBudgetsCorrectMonthAndYear","testBudgetsCorrectMonthAndYear","TC_06.002.01 Correct month and year"
